timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
5235.00;220.47;veh274;:26701256_1_0;10.33;0.00;6.51;veh_passenger;72.97;395.45
5235.00;240.54;veh277;339201219_0;7.88;0.00;14.19;veh_passenger;856.82;236.71
5235.00;238.72;veh278;4067932_0;27.42;0.00;14.53;veh_passenger;886.43;254.41
5235.00;85.16;veh279;251884680#1_1;3.72;0.00;12.63;veh_passenger;561.69;116.99
5235.00;264.93;veh280;1149417521#0_0;9.26;0.00;13.53;veh_passenger;458.69;122.99
5235.00;354.03;veh281;-15977422#1_0;51.53;0.00;9.22;veh_passenger;197.71;365.47
5235.00;175.19;veh282;492340367#0_0;86.58;0.00;6.66;veh_passenger;177.01;542.11
5235.00;177.19;veh283;-330840125#1_0;8.39;0.00;9.32;veh_passenger;92.78;83.29
5236.00;178.04;veh274;35578576#0_0;3.22;0.00;6.85;veh_passenger;73.00;388.63
5236.00;240.54;veh277;339201219_0;22.07;0.00;14.20;veh_passenger;844.45;229.73
5236.00;238.72;veh278;4067932_0;41.41;0.00;13.99;veh_passenger;874.48;247.15
5236.00;84.92;veh279;251884680#1_1;16.12;0.00;12.40;veh_passenger;574.03;118.09
5236.00;264.93;veh280;1149417521#0_0;21.90;0.00;12.64;veh_passenger;446.09;121.87
5236.00;354.03;veh281;-15977422#1_0;60.31;0.00;8.78;veh_passenger;196.80;374.21
5236.00;175.19;veh282;492340367#0_0;93.04;0.00;6.46;veh_passenger;177.55;535.67
5236.00;177.19;veh283;-330840125#1_0;13.21;0.00;4.82;veh_passenger;93.02;78.48
5237.00;174.76;veh274;35578576#0_0;9.47;0.00;6.25;veh_passenger;73.57;382.41
5237.00;240.54;veh277;339201219_0;36.57;0.00;14.50;veh_passenger;831.82;222.59
5237.00;239.33;veh278;339201219_0;1.55;0.00;14.24;veh_passenger;862.33;239.83
5237.00;84.92;veh279;251884680#1_1;28.34;0.00;12.22;veh_passenger;586.19;119.17
5237.00;264.93;veh280;1149417521#0_0;35.35;0.00;13.46;veh_passenger;432.68;120.68
5237.00;354.03;veh281;-15977422#1_0;69.10;0.00;8.79;veh_passenger;195.89;382.95
5237.00;175.19;veh282;492340367#0_0;98.96;0.00;5.92;veh_passenger;178.05;529.78
5237.00;144.09;veh283;:25664779_5_0;5.11;0.00;7.00;veh_passenger;95.93;72.64
5238.00;174.78;veh274;35578576#0_0;15.38;0.00;5.91;veh_passenger;74.11;376.52
5238.00;240.54;veh277;339201219_0;50.78;0.00;14.21;veh_passenger;819.44;215.60
5238.00;240.54;veh278;339201219_0;15.46;0.00;13.91;veh_passenger;850.21;232.98
5238.00;264.82;veh280;1149417521#0_0;48.97;0.00;13.62;veh_passenger;419.11;119.46
5238.00;354.03;veh281;-15977422#1_0;78.64;0.00;9.55;veh_passenger;194.89;392.44
5238.00;175.19;veh282;492340367#0_0;104.62;0.00;5.67;veh_passenger;178.52;524.13
5238.00;93.86;veh283;:25664779_5_0;13.08;0.00;7.97;veh_passenger;103.68;71.43
5239.00;174.73;veh274;35578576#0_0;21.15;0.00;5.77;veh_passenger;74.64;370.78
5239.00;240.54;veh277;339201219_0;62.34;0.00;11.56;veh_passenger;809.37;209.91
5239.00;240.54;veh278;339201219_0;29.76;0.00;14.30;veh_passenger;837.75;225.94
5239.00;264.82;veh280;1149417521#0_0;62.80;0.00;13.83;veh_passenger;405.33;118.21
5239.00;354.03;veh281;-15977422#1_0;83.69;0.00;5.05;veh_passenger;194.37;397.46
5239.00;175.02;veh282;492340367#0_0;111.40;0.00;6.78;veh_passenger;179.11;517.38
5239.00;84.78;veh283;1126237668#0_1;5.51;0.00;8.35;veh_passenger;111.99;71.99
5240.00;174.81;veh274;35578576#0_0;28.05;0.00;6.90;veh_passenger;75.26;363.90
5240.00;244.81;veh277;:cluster_1472911017_697323164_0_0;2.73;0.00;7.33;veh_passenger;802.82;206.64
5240.00;240.54;veh278;339201219_0;43.30;0.00;13.54;veh_passenger;825.96;219.28
5240.00;265.33;veh280;:cluster_3378459427_3378459431_0_0;11.06;0.00;13.59;veh_passenger;391.82;117.08
5240.00;354.03;veh281;-15977422#1_0;85.64;0.00;1.95;veh_passenger;194.16;399.41
5240.00;174.75;veh282;492340367#0_0;117.23;0.00;5.82;veh_passenger;179.64;511.58
5240.00;84.78;veh283;1126237668#0_1;15.54;0.00;10.03;veh_passenger;121.94;72.90
5241.00;174.81;veh274;35578576#0_0;33.74;0.00;5.68;veh_passenger;75.78;358.24
5241.00;308.03;veh277;:cluster_1472911017_697323164_0_0;10.11;0.00;7.37;veh_passenger;796.63;209.59
5241.00;240.54;veh278;339201219_0;54.50;0.00;11.20;veh_passenger;816.20;213.77
5241.00;265.05;veh280;1149417521#2_0;10.34;0.00;12.72;veh_passenger;379.19;116.04
5241.00;354.03;veh281;-15977422#1_0;85.65;0.00;0.01;veh_passenger;194.16;399.41
5241.00;174.75;veh282;492340367#0_0;123.76;0.00;6.53;veh_passenger;180.24;505.08
5241.00;84.78;veh283;1126237668#0_1;27.80;0.00;12.27;veh_passenger;134.11;74.01
5242.00;174.81;veh274;35578576#0_0;39.97;0.00;6.23;veh_passenger;76.34;352.04
5242.00;328.64;veh277;-23121445#6_0;6.00;0.00;6.28;veh_passenger;793.33;214.93
5242.00;240.54;veh278;339201219_0;64.73;0.00;10.23;veh_passenger;807.28;208.74
5242.00;265.05;veh280;1149417521#2_0;23.50;0.00;13.16;veh_passenger;366.12;114.90
5242.00;354.03;veh281;-15977422#1_0;85.65;0.00;0.00;veh_passenger;194.16;399.41
5242.00;174.75;veh282;492340367#0_0;129.49;0.00;5.73;veh_passenger;180.76;499.37
5242.00;84.78;veh283;1126237668#0_1;41.35;0.00;13.55;veh_passenger;147.56;75.24
5243.00;174.81;veh274;35578576#0_0;45.72;0.00;5.75;veh_passenger;76.86;346.31
5243.00;328.58;veh277;-23121445#6_0;14.12;0.00;8.12;veh_passenger;789.09;221.86
5243.00;242.80;veh278;:cluster_1472911017_697323164_1_0;10.05;0.00;12.26;veh_passenger;796.50;203.10
5243.00;265.05;veh280;1149417521#2_0;36.49;0.00;12.99;veh_passenger;353.21;113.78
5243.00;354.03;veh281;-15977422#1_0;85.65;0.00;0.00;veh_passenger;194.16;399.41
5243.00;174.75;veh282;492340367#0_0;135.40;0.00;5.91;veh_passenger;181.30;493.48
5243.00;84.78;veh283;1126237668#0_1;55.80;0.00;14.45;veh_passenger;161.90;76.55
5244.00;174.81;veh274;35578576#0_0;52.46;0.00;6.74;veh_passenger;77.47;339.60
5244.00;328.53;veh277;-23121445#6_0;22.29;0.00;8.17;veh_passenger;784.83;228.83
5244.00;245.01;veh278;541763974_0;5.85;0.00;14.15;veh_passenger;783.90;196.88
5244.00;265.09;veh280;1149417521#2_0;49.28;0.00;12.79;veh_passenger;340.51;112.69
5244.00;354.03;veh281;-15977422#1_0;85.65;0.00;0.00;veh_passenger;194.16;399.41
5244.00;189.11;veh282;31313667#0_0;1.63;0.00;5.92;veh_passenger;180.62;487.77
5244.00;84.78;veh283;1126237668#0_1;70.06;0.00;14.26;veh_passenger;176.06;77.84
5245.00;174.81;veh274;35578576#0_0;59.22;0.00;6.77;veh_passenger;78.08;332.86
5245.00;328.02;veh277;-23121445#6_0;30.99;0.00;8.70;veh_passenger;780.23;236.20
5245.00;241.18;veh278;541763974_0;20.38;0.00;14.53;veh_passenger;771.02;190.28
5245.00;265.09;veh280;1149417521#2_0;62.89;0.00;13.60;veh_passenger;327.00;111.53
5245.00;354.03;veh281;-15977422#1_0;85.65;0.00;0.00;veh_passenger;194.16;399.41
5245.00;174.88;veh282;31313667#0_0;8.07;0.00;6.44;veh_passenger;181.19;481.35
5245.00;84.79;veh283;1126237668#0_1;84.58;0.00;14.53;veh_passenger;190.47;79.16
5246.00;174.81;veh274;35578576#0_0;65.13;0.00;5.91;veh_passenger;78.62;326.98
5246.00;328.02;veh277;-23121445#6_0;39.50;0.00;8.51;veh_passenger;775.72;243.42
5246.00;240.19;veh278;541763974_0;34.87;0.00;14.50;veh_passenger;758.41;183.21
5246.00;264.53;veh280;1149417521#2_0;75.75;0.00;12.86;veh_passenger;314.23;110.38
5246.00;355.17;veh281;:29192960_3_0;1.23;0.00;2.23;veh_passenger;194.03;401.64
5246.00;174.88;veh282;31313667#0_0;14.53;0.00;6.47;veh_passenger;181.76;474.91
5246.00;84.79;veh283;1126237668#0_1;98.60;0.00;14.02;veh_passenger;204.39;80.43
5247.00;174.81;veh274;35578576#0_0;71.48;0.00;6.34;veh_passenger;79.19;320.66
5247.00;328.02;veh277;-23121445#6_0;48.09;0.00;8.59;veh_passenger;771.17;250.71
5247.00;239.93;veh278;541763974_0;49.08;0.00;14.20;veh_passenger;746.15;176.12
5247.00;265.08;veh280;1149417521#2_0;88.46;0.00;12.72;veh_passenger;301.60;109.23
5247.00;358.64;veh281;:29192960_3_0;5.39;0.00;4.16;veh_passenger;193.93;405.80
5247.00;174.88;veh282;31313667#0_0;20.42;0.00;5.89;veh_passenger;182.29;469.05
5247.00;84.78;veh283;1126237668#0_1;112.83;0.00;14.23;veh_passenger;218.51;81.72
5248.00;174.81;veh274;35578576#0_0;77.54;0.00;6.06;veh_passenger;79.74;314.62
5248.00;328.02;veh277;-23121445#6_0;56.14;0.00;8.05;veh_passenger;766.91;257.53
5248.00;239.22;veh278;541763974_0;63.30;0.00;14.22;veh_passenger;733.94;168.91
5248.00;265.08;veh280;1149417521#2_0;102.05;0.00;13.59;veh_passenger;288.10;108.07
5248.00;358.64;veh281;:29192960_3_0;11.82;0.00;6.43;veh_passenger;193.78;412.23
5248.00;174.58;veh282;31313667#0_0;26.63;0.00;6.21;veh_passenger;182.87;462.86
5248.00;84.46;veh283;1126237668#0_0;126.51;0.00;13.68;veh_passenger;233.41;79.91
5249.00;174.81;veh274;35578576#0_0;83.43;0.00;5.89;veh_passenger;80.27;308.75
5249.00;328.02;veh277;-23121445#6_0;63.81;0.00;7.67;veh_passenger;762.84;264.04
5249.00;239.22;veh278;541763974_0;77.83;0.00;14.53;veh_passenger;721.50;161.50
5249.00;272.18;veh280;1149417521#2_0;115.14;0.00;13.09;veh_passenger;275.09;107.68
5249.00;355.54;veh281;-195411605#1_0;2.70;0.00;8.19;veh_passenger;193.32;420.40
5249.00;174.34;veh282;31313667#0_0;33.13;0.00;6.50;veh_passenger;183.51;456.40
5249.00;84.46;veh283;1126237668#0_0;140.27;0.00;13.76;veh_passenger;247.15;81.24
5250.00;174.36;veh274;35578576#0_0;89.88;0.00;6.45;veh_passenger;80.90;302.34
5250.00;328.72;veh277;-23121445#6_0;72.39;0.00;8.58;veh_passenger;758.38;271.37
5250.00;239.22;veh278;541763974_0;91.47;0.00;13.65;veh_passenger;709.81;154.54
5250.00;280.94;veh280;1217865061#0_0;1.04;0.00;13.54;veh_passenger;261.88;109.78
5250.00;352.90;veh281;-195411605#1_0;11.72;0.00;9.02;veh_passenger;192.20;429.36
5250.00;174.22;veh282;31313667#0_0;39.26;0.00;6.13;veh_passenger;184.13;450.30
5250.00;67.67;veh283;1126237668#0_0;154.20;0.00;13.92;veh_passenger;260.65;84.32
5251.00;175.62;veh274;35578576#0_0;95.04;0.00;5.16;veh_passenger;81.30;297.19
5251.00;328.72;veh277;-23121445#6_0;80.73;0.00;8.34;veh_passenger;754.05;278.50
5251.00;251.02;veh278;541763974_0;106.17;0.00;14.69;veh_passenger;696.75;148.06
5251.00;280.11;veh280;1217865061#0_0;13.64;0.00;12.60;veh_passenger;249.48;112.93
5251.00;354.23;veh281;-1119854969#1_0;5.56;0.00;9.15;veh_passenger;190.86;438.37
5251.00;174.22;veh282;31313667#0_0;45.50;0.00;6.24;veh_passenger;184.76;444.09
5251.00;70.55;veh283;340498982#0_0;9.09;0.00;14.03;veh_passenger;273.26;90.02
5252.00;176.39;veh274;35578576#0_0;97.24;0.00;2.20;veh_passenger;81.43;295.00
5252.00;328.72;veh277;-23121445#6_0;88.86;0.00;8.13;veh_passenger;749.83;285.45
5252.00;251.02;veh278;541763974_0;120.19;0.00;14.02;veh_passenger;683.53;143.52
5252.00;265.51;veh280;1217865061#0_0;26.65;0.00;13.01;veh_passenger;236.25;112.57
5252.00;354.25;veh281;-1119854969#1_0;15.04;0.00;9.48;veh_passenger;189.91;447.80
5252.00;174.22;veh282;31313667#0_0;51.38;0.00;5.88;veh_passenger;185.35;438.24
5252.00;85.82;veh283;340498982#0_0;23.84;0.00;14.75;veh_passenger;287.82;91.65
5253.00;176.39;veh274;35578576#0_0;97.89;0.00;0.65;veh_passenger;81.48;294.35
5253.00;328.72;veh277;-23121445#6_0;97.29;0.00;8.43;veh_passenger;745.45;292.65
5253.00;260.71;veh278;541763974_0;134.03;0.00;13.84;veh_passenger;670.12;140.48
5253.00;265.58;veh280;:27005148_1_0;12.16;0.00;13.55;veh_passenger;222.72;111.52
5253.00;354.25;veh281;-1119854969#1_0;23.34;0.00;8.30;veh_passenger;189.08;456.06
5253.00;174.53;veh282;:1635318763_1_0;0.40;0.00;6.38;veh_passenger;185.96;431.89
5253.00;85.82;veh283;340498982#0_0;37.79;0.00;13.94;veh_passenger;301.66;92.66
5254.00;176.39;veh274;35578576#0_0;97.92;0.00;0.03;veh_passenger;81.48;294.32
5254.00;327.42;veh277;-23121445#6_0;106.03;0.00;8.73;veh_passenger;740.75;300.02
5254.00;260.68;veh278;541763974_0;147.85;0.00;13.82;veh_passenger;656.52;138.25
5254.00;265.71;veh280;1217865061#1_0;10.54;0.00;12.78;veh_passenger;209.97;110.56
5254.00;354.33;veh281;-1119854969#1_0;32.35;0.00;9.01;veh_passenger;188.19;465.03
5254.00;173.64;veh282;195411606_0;4.09;0.00;6.76;veh_passenger;186.42;425.17
5254.00;85.82;veh283;340498982#0_0;51.70;0.00;13.92;veh_passenger;315.47;93.67
5255.00;176.39;veh274;35578576#0_0;97.92;0.00;0.00;veh_passenger;81.48;294.32
5255.00;327.80;veh277;-23121445#6_0;114.54;0.00;8.52;veh_passenger;736.19;307.21
5255.00;265.75;veh278;15971197_0;11.42;0.00;13.65;veh_passenger;643.08;137.07
5255.00;265.71;veh280;1217865061#1_0;24.26;0.00;13.72;veh_passenger;196.29;109.53
5255.00;354.87;veh281;-1119854969#1_0;41.14;0.00;8.79;veh_passenger;187.39;473.78
5255.00;172.92;veh282;195411606_0;9.00;0.00;4.91;veh_passenger;187.03;420.30
5255.00;85.97;veh283;340498982#0_0;65.37;0.00;13.66;veh_passenger;329.03;94.64
5256.00;176.39;veh274;35578576#0_0;97.92;0.00;0.00;veh_passenger;81.48;294.32
5256.00;328.46;veh277;-23121445#6_0;122.51;0.00;7.96;veh_passenger;732.03;314.00
5256.00;265.75;veh278;15971197_0;26.01;0.00;14.59;veh_passenger;628.53;135.99
5256.00;265.71;veh280;1217865061#1_0;38.04;0.00;13.78;veh_passenger;182.55;108.50
5256.00;354.87;veh281;-1119854969#1_0;49.71;0.00;8.58;veh_passenger;186.62;482.32
5256.00;172.92;veh282;195411606_0;11.04;0.00;2.04;veh_passenger;187.28;418.27
5256.00;85.11;veh283;340498982#0_0;80.03;0.00;14.66;veh_passenger;343.57;95.84
5257.00;176.39;veh274;35578576#0_0;97.92;0.00;0.00;veh_passenger;81.48;294.32
5257.00;328.46;veh277;-23121445#6_0;130.63;0.00;8.13;veh_passenger;727.78;320.92
5257.00;265.75;veh278;15971197_0;40.76;0.00;14.75;veh_passenger;613.82;134.90
5257.00;265.71;veh280;1217865061#1_0;50.61;0.00;12.58;veh_passenger;170.01;107.56
5257.00;350.93;veh281;:4843707050_0_0;1.32;0.00;8.81;veh_passenger;185.50;490.99
5257.00;172.92;veh282;195411606_0;11.33;0.00;0.29;veh_passenger;187.32;417.99
5257.00;85.11;veh283;340498982#0_0;94.28;0.00;14.25;veh_passenger;357.70;97.05
5258.00;176.39;veh274;35578576#0_0;97.92;0.00;0.00;veh_passenger;81.48;294.32
5258.00;328.47;veh277;-23121445#6_0;138.67;0.00;8.04;veh_passenger;723.57;327.78
5258.00;264.41;veh278;4611699#0_0;4.76;0.00;14.42;veh_passenger;599.41;133.71
5258.00;278.65;veh280;:10189040386_0_0;8.09;0.00;13.60;veh_passenger;156.54;108.14
5258.00;354.75;veh281;-492340367#3_0;7.32;0.00;9.30;veh_passenger;183.92;499.99
5258.00;172.92;veh282;195411606_0;11.33;0.00;0.00;veh_passenger;187.32;417.98
5258.00;85.11;veh283;340498982#0_0;108.63;0.00;14.35;veh_passenger;371.93;98.27
5259.00;175.45;veh274;:25664673_3_0;1.34;0.00;2.34;veh_passenger;81.71;291.99
5259.00;328.47;veh277;-23121445#6_0;146.53;0.00;7.85;veh_passenger;719.47;334.47
5259.00;265.44;veh278;4611699#0_0;18.77;0.00;14.01;veh_passenger;585.47;132.43
5259.00;265.71;veh280;1077923225#0_0;12.79;0.00;12.91;veh_passenger;143.66;107.18
5259.00;354.75;veh281;-492340367#3_0;16.16;0.00;8.85;veh_passenger;183.11;508.80
5259.00;172.92;veh282;195411606_0;11.33;0.00;0.00;veh_passenger;187.32;417.98
5259.00;84.96;veh283;340498982#0_0;122.59;0.00;13.96;veh_passenger;385.77;99.47
5260.00;171.85;veh274;:25664673_3_0;5.25;0.00;3.91;veh_passenger;82.28;288.13
5260.00;328.47;veh277;-23121445#6_0;155.16;0.00;8.63;veh_passenger;714.95;341.83
5260.00;265.46;veh278;4611699#0_0;32.37;0.00;13.59;veh_passenger;571.93;131.36
5260.00;265.71;veh280;1077923225#0_0;25.54;0.00;12.75;veh_passenger;130.93;106.23
5260.00;354.75;veh281;-492340367#3_0;24.51;0.00;8.35;veh_passenger;182.35;517.11
5260.00;172.92;veh282;195411606_0;11.33;0.00;0.00;veh_passenger;187.32;417.98
5260.00;84.73;veh283;:cluster_3378459427_3378459431_8_0;8.87;0.00;13.85;veh_passenger;399.57;100.73
5261.00;169.01;veh274;:25664673_3_0;11.50;0.00;6.25;veh_passenger;83.47;281.99
5261.00;328.47;veh277;-23121445#6_0;163.18;0.00;8.01;veh_passenger;710.76;348.66
5261.00;265.97;veh278;4611699#0_0;46.12;0.00;13.75;veh_passenger;558.23;130.31
5261.00;265.71;veh280;1077923225#0_0;38.29;0.00;12.75;veh_passenger;118.21;105.27
5261.00;355.16;veh281;-492340367#3_0;32.81;0.00;8.30;veh_passenger;181.63;525.38
5261.00;172.92;veh282;195411606_0;11.33;0.00;0.00;veh_passenger;187.32;417.98
5261.00;83.94;veh283;1170522567#0_0;8.59;0.00;13.61;veh_passenger;413.12;102.10
5262.00;174.34;veh274;153698394#0_0;2.01;0.00;6.84;veh_passenger;84.25;275.20
5262.00;328.47;veh277;-23121445#6_0;171.11;0.00;7.93;veh_passenger;706.61;355.43
5262.00;265.97;veh278;4611699#0_0;60.42;0.00;14.31;veh_passenger;543.96;129.31
5262.00;266.79;veh280;1077923225#0_0;51.46;0.00;13.17;veh_passenger;105.06;104.38
5262.00;355.19;veh281;-492340367#3_0;41.38;0.00;8.57;veh_passenger;180.91;533.92
5262.00;171.68;veh282;:29192960_7_0;1.40;0.00;2.40;veh_passenger;187.72;415.62
5262.00;83.94;veh283;1170522567#0_0;22.91;0.00;14.31;veh_passenger;427.35;103.61
5263.00;176.50;veh274;153698394#0_0;7.68;0.00;5.67;veh_passenger;84.60;269.55
5263.00;328.47;veh277;-23121445#6_0;179.09;0.00;7.98;veh_passenger;702.44;362.23
5263.00;265.97;veh278;4611699#0_0;74.57;0.00;14.14;veh_passenger;529.86;128.31
5263.00;260.59;veh280;:25664841_0_0;12.74;0.00;13.41;veh_passenger;91.83;102.25
5263.00;355.19;veh281;-492340367#3_0;50.01;0.00;8.62;veh_passenger;180.19;542.51
5263.00;168.49;veh282;:29192960_7_0;6.33;0.00;4.93;veh_passenger;188.70;410.79
5263.00;83.94;veh283;1170522567#0_0;37.12;0.00;14.22;veh_passenger;441.48;105.11
5264.00;176.50;veh274;153698394#0_0;13.52;0.00;5.84;veh_passenger;84.95;263.72
5264.00;328.47;veh277;-23121445#6_0;187.21;0.00;8.12;veh_passenger;698.19;369.15
5264.00;265.97;veh278;4611699#0_0;89.33;0.00;14.76;veh_passenger;515.15;127.27
5264.00;265.33;veh280;882389494#0_0;5.50;0.00;12.60;veh_passenger;79.35;100.64
5264.00;355.19;veh281;-492340367#3_0;58.52;0.00;8.51;veh_passenger;179.47;551.00
5264.00;168.49;veh282;:29192960_7_0;13.17;0.00;6.84;veh_passenger;190.07;404.08
5264.00;83.94;veh283;1170522567#0_0;50.63;0.00;13.50;veh_passenger;454.91;106.53
5265.00;176.50;veh274;153698394#0_0;19.68;0.00;6.17;veh_passenger;85.33;257.56
5265.00;328.47;veh277;-23121445#6_0;195.06;0.00;7.85;veh_passenger;694.09;375.84
5265.00;265.97;veh278;4611699#0_0;103.90;0.00;14.57;veh_passenger;500.62;126.25
5265.00;265.33;veh280;882389494#0_0;18.60;0.00;13.10;veh_passenger;66.30;99.58
5265.00;355.19;veh281;-492340367#3_0;66.84;0.00;8.32;veh_passenger;178.77;559.29
5265.00;170.98;veh282;15977422#0_0;2.24;0.00;6.30;veh_passenger;191.11;397.87
5265.00;84.18;veh283;1170522567#0_0;64.48;0.00;13.85;veh_passenger;468.69;107.95
5266.00;176.50;veh274;153698394#0_0;26.32;0.00;6.64;veh_passenger;85.74;250.94
5266.00;328.38;veh277;-23121445#6_0;203.80;0.00;8.74;veh_passenger;689.51;383.29
5266.00;265.97;veh278;4611699#0_0;117.43;0.00;13.53;veh_passenger;487.14;125.30
5266.00;265.33;veh280;882389494#0_0;31.39;0.00;12.79;veh_passenger;53.54;98.53
5266.00;355.19;veh281;-492340367#3_0;76.33;0.00;9.48;veh_passenger;177.98;568.74
5266.00;174.04;veh282;15977422#0_0;8.88;0.00;6.64;veh_passenger;191.80;391.27
5266.00;85.44;veh283;:cluster_25665646_3602294175_6_0;12.93;0.00;13.56;veh_passenger;482.15;109.03
5267.00;176.50;veh274;153698394#0_0;32.88;0.00;6.56;veh_passenger;86.14;244.39
5267.00;328.72;veh277;:29194635_3_0;0.31;0.00;5.88;veh_passenger;686.45;388.31
5267.00;265.45;veh278;:cluster_25665646_3602294175_1_0;9.01;0.00;13.81;veh_passenger;473.33;124.24
5267.00;265.31;veh280;882389494#0_0;44.73;0.00;13.34;veh_passenger;40.25;97.45
5267.00;355.19;veh281;-492340367#3_0;84.90;0.00;8.57;veh_passenger;177.26;577.28
5267.00;174.04;veh282;15977422#0_0;14.66;0.00;5.78;veh_passenger;192.40;385.52
5267.00;86.82;veh283;251884680#0_0;12.43;0.00;13.51;veh_passenger;495.64;109.81
5268.00;176.49;veh274;153698394#0_0;39.17;0.00;6.29;veh_passenger;86.52;238.12
5268.00;339.57;veh277;:29194635_3_0;5.72;0.00;5.40;veh_passenger;684.55;393.32
5268.00;264.93;veh278;1149417521#0_0;9.18;0.00;14.60;veh_passenger;458.77;123.00
5268.00;265.31;veh280;882389494#0_0;57.86;0.00;13.13;veh_passenger;27.17;96.37
5268.00;355.19;veh281;-492340367#3_0;93.67;0.00;8.77;veh_passenger;176.52;586.03
5268.00;174.04;veh282;15977422#0_0;20.81;0.00;6.15;veh_passenger;193.04;379.40
5268.00;86.82;veh283;251884680#0_0;26.79;0.00;14.37;veh_passenger;509.98;110.61
5269.00;176.48;veh274;153698394#0_0;45.27;0.00;6.10;veh_passenger;86.89;232.03
5269.00;15.53;veh277;:29194635_3_0;10.85;0.00;5.14;veh_passenger;685.80;398.02
5269.00;264.93;veh278;1149417521#0_0;23.57;0.00;14.39;veh_passenger;444.42;121.72
5269.00;355.19;veh281;-492340367#3_0;102.95;0.00;9.28;veh_passenger;175.75;595.27
5269.00;174.04;veh282;15977422#0_0;27.73;0.00;6.92;veh_passenger;193.76;372.52
5269.00;86.82;veh283;251884680#0_0;40.66;0.00;13.87;veh_passenger;523.83;111.38
5270.00;176.48;veh274;153698394#0_0;51.72;0.00;6.45;veh_passenger;87.29;225.59
5270.00;33.15;veh277;:29194635_3_0;12.66;0.00;1.80;veh_passenger;687.09;399.27
5270.00;264.93;veh278;1149417521#0_0;37.11;0.00;13.55;veh_passenger;430.92;120.53
5270.00;355.19;veh281;-492340367#3_0;112.36;0.00;9.41;veh_passenger;174.96;604.65
5270.00;174.04;veh282;15977422#0_0;33.72;0.00;5.99;veh_passenger;194.38;366.56
5270.00;86.82;veh283;251884680#0_0;54.40;0.00;13.73;veh_passenger;537.54;112.14
5271.00;176.48;veh274;153698394#0_0;57.57;0.00;5.85;veh_passenger;87.65;219.75
5271.00;51.17;veh277;1102369942_0;2.27;0.00;2.39;veh_passenger;689.09;400.58
5271.00;264.82;veh278;1149417521#0_0;51.64;0.00;14.52;veh_passenger;416.45;119.22
5271.00;357.17;veh281;-492340367#3_0;121.76;0.00;9.41;veh_passenger;174.34;614.03
5271.00;174.04;veh282;15977422#0_0;40.67;0.00;6.95;veh_passenger;195.10;359.66
5271.00;86.18;veh283;:8907681866_1_0;3.28;0.00;13.57;veh_passenger;551.10;112.95
5272.00;176.48;veh274;153698394#0_0;64.08;0.00;6.51;veh_passenger;88.05;213.25
5272.00;55.72;veh277;1102369942_0;4.24;0.00;1.98;veh_passenger;690.76;401.64
5272.00;264.86;veh278;:cluster_3378459427_3378459431_0_0;0.33;0.00;14.03;veh_passenger;402.47;117.95
5272.00;357.12;veh281;-492340367#3_0;131.07;0.00;9.30;veh_passenger;173.87;623.33
5272.00;174.04;veh282;15977422#0_0;46.48;0.00;5.82;veh_passenger;195.71;353.87
5272.00;84.92;veh283;251884680#1_0;7.46;0.00;14.61;veh_passenger;565.70;114.13
5273.00;176.48;veh274;153698394#0_0;70.20;0.00;6.12;veh_passenger;88.42;207.15
5273.00;57.45;veh277;1102369942_0;6.50;0.00;2.26;veh_passenger;692.66;402.86
5273.00;265.46;veh278;1149417521#2_0;1.10;0.00;14.21;veh_passenger;388.37;116.81
5273.00;3.08;veh281;:27412113_9_0;4.09;0.00;9.01;veh_passenger;174.22;632.32
5273.00;174.04;veh282;15977422#0_0;52.79;0.00;6.31;veh_passenger;196.36;347.60
5273.00;84.92;veh283;251884680#1_0;21.59;0.00;14.13;veh_passenger;579.79;115.38
5274.00;186.78;veh274;:25664657_2_0;3.43;0.00;4.52;veh_passenger;87.81;202.75
5274.00;57.45;veh277;1102369942_0;8.77;0.00;2.26;veh_passenger;694.57;404.08
5274.00;265.05;veh278;1149417521#2_0;15.59;0.00;14.50;veh_passenger;373.97;115.58
5274.00;3.03;veh281;:27412113_9_0;12.71;0.00;8.63;veh_passenger;174.67;640.94
5274.00;174.04;veh282;15977422#0_0;58.69;0.00;5.90;veh_passenger;196.98;341.73
5274.00;83.64;veh283;:29207422_3_0;2.09;0.00;14.42;veh_passenger;594.16;116.77
5275.00;233.44;veh274;:25664657_2_0;8.13;0.00;4.70;veh_passenger;84.14;200.18
5275.00;57.45;veh277;1102369942_0;11.60;0.00;2.83;veh_passenger;696.96;405.60
5275.00;265.05;veh278;1149417521#2_0;29.62;0.00;14.02;veh_passenger;360.04;114.38
5275.00;2.99;veh281;24243101_0;6.47;0.00;8.93;veh_passenger;175.14;649.85
5275.00;174.04;veh282;15977422#0_0;64.92;0.00;6.23;veh_passenger;197.62;335.54
5275.00;84.55;veh283;339201217_0;1.89;0.00;13.55;veh_passenger;607.57;118.20
5276.00;262.51;veh274;4412868#0_0;3.91;0.00;5.05;veh_passenger;79.14;199.52
5276.00;57.45;veh277;1102369942_0;14.06;0.00;2.46;veh_passenger;699.03;406.93
5276.00;265.05;veh278;1149417521#2_0;43.94;0.00;14.33;veh_passenger;345.81;113.14
5276.00;2.99;veh281;24243101_0;14.90;0.00;8.43;veh_passenger;175.58;658.27
