experiment,model,trial_number,mae,mape,training_time,prediction_time,evaluation_time,n_estimators,max_depth,learning_rate,subsample,colsample_bylevel,l2_leaf_reg,random_strength,bagging_temperature,border_count,min_data_in_leaf,num_leaves,colsample_bytree,min_child_samples,min_split_gain,reg_alpha,reg_lambda,colsample_bynode,min_child_weight,gamma
catboost_tuning,CatBoostRegressor,99,26.849567622485885,0.12803595353158542,7.1313804399978835,0.007296979999227915,0.0006683999992674217,1000,8,0.045615378114474095,0.7691557199371811,0.7186796184798236,0.010606418578709031,0.8783385504561323,4.890020124436418,64.0,24.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,0,26.844353657081324,0.12875200362622263,32.227599180000105,0.028149520000442862,0.0007716399995842949,1100,10,0.06496385739540578,0.8595304694689628,0.7890046601106091,0.004207053950287938,0.11616722433639892,3.9647045830997407,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,1,26.819586268147027,0.12790434122748373,7.695384520000152,0.007560480000756797,0.0007825799999409355,1250,6,0.09527257190058894,0.9413549242801476,0.8030847776695691,0.005337032762603957,0.36680901970686763,1.716968971838151,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,2,26.805641017261895,0.12770345006080883,9.125353800000449,0.0066947600000276,0.0007192599998234073,1100,7,0.053542274484291816,0.6988228512282146,0.8230361621338045,0.029204338471814112,0.9121399684340719,3.6407038455720544,255.0,26.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,3,26.972617976175478,0.12838672579033578,13.984892319999926,0.007398380000449833,0.0007836000000679633,1150,8,0.02155248943349772,0.8626406981655035,0.7926310309218229,0.0018205657658407262,1.8977710745066665,4.362528132298237,255.0,45.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,4,26.859380052736412,0.12793599038356138,6.363404000000446,0.006816880000042147,0.0006748999996489147,1050,6,0.06015730295052912,0.8040533728088605,0.7805095587111948,0.09565499215943825,0.06877704223043679,4.137281608315128,255.0,28.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,5,26.790767284433336,0.12756620757483222,10.606250000000363,0.0066903200000524524,0.0006744400001480244,1250,7,0.04618935978515323,0.8413485977701479,0.7962136138813818,7.556810141274429,1.550265646722229,4.257995766256757,255.0,47.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,6,26.804459866203764,0.12769993824898165,35.73121596000019,0.014140380000389996,0.0006743199995980831,1200,10,0.02306129016195514,0.7185940018467009,0.7613068222276345,0.02001342062287998,0.777354579378964,1.5853961270955836,255.0,45.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,7,26.86112210173612,0.12787642334385899,7.746505780000371,0.007249120000051334,0.0007562200004031183,1050,7,0.04790251099825471,0.699323478741167,0.9505492451885099,0.0019870215385428634,1.9737738732010346,3.5889790771866297,255.0,26.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,8,26.82419872972859,0.12832021898380444,33.6219802399999,0.01213811999950849,0.0007377600002655526,900,10,0.06238814550366145,0.9051525088143455,0.9428175866714864,0.0019777828512462727,0.7169314570885452,0.9634762381005189,255.0,46.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,9,27.054839040033215,0.1287467535512009,10.427810080000564,0.007294380000166712,0.0007581399997434346,1200,7,0.022154164495419692,0.7588438126004817,0.8312958305066868,0.8287522363768158,1.2751149427104262,4.048850970305306,255.0,34.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,10,26.71437298935562,0.12724942937089917,18.073126900000354,0.008180999999967752,0.0007255799999256851,1400,8,0.03364231150496662,0.9763016196691255,0.8820429460601519,4.2722748162268,1.4607337904140194,2.9251561132062713,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,11,26.695455715456074,0.12710006103307983,17.99892538000022,0.00803440000017872,0.0007161199999245582,1400,8,0.033939979427999624,0.9848442637037383,0.8839060660088724,9.685201972048755,1.409731905865492,2.8376178659191647,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,12,26.67910414459496,0.1271728189339374,29.967206740000258,0.014371140000002924,0.0007402800001727883,1400,9,0.031290727122029405,0.999566457560259,0.8989047302604303,6.779977968138522,1.4023251907875198,2.617793055089952,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,13,26.71774971726858,0.12738584224720736,30.23383098000013,0.014011079999545473,0.0007617799998115516,1400,9,0.03311071685471964,0.9997768535245428,0.8933512427378649,1.163438321920113,1.2750346501795606,2.6637976567489186,255.0,41.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,14,26.733623545860297,0.12745403869673533,21.585628720000024,0.013741340000342462,0.0006866799998533679,1350,9,0.029136692821012562,0.9248427038585965,0.9991114053919189,1.4865853901367199,1.6878760380977353,2.0999227975348598,255.0,49.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,15,26.755627800813482,0.12762252228425455,26.75665450000015,0.01338132000018959,0.0006890599994221702,1300,9,0.036994429064648574,0.963639897241213,0.9116852024720861,0.25432824036030677,1.1928198310159464,3.077340696579074,255.0,41.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,16,26.69692648570767,0.12716139623076717,29.3769171800006,0.014351900000110617,0.0009064599998964695,1350,9,0.02749108585218348,0.897946692205017,0.8513186460953908,8.553173473256757,1.102879198546984,2.311601963252416,255.0,20.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,17,26.829657379844416,0.12777417594241397,10.809331060000114,0.00712967999970715,0.0007156600000598701,900,8,0.03907259406598197,0.9877177390298991,0.9224186063029418,2.1568325215833566,1.6284318653287944,3.230955013662825,255.0,43.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,18,26.811551097522123,0.12761616751029142,28.938320119999844,0.01335817999970459,0.0007162999998399755,1350,9,0.02686302653124077,0.651210995915539,0.858926927204256,0.42089652261525795,1.4161408806329523,0.860696211789711,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,19,26.7534357277351,0.12745762217324513,14.587533639999673,0.007980239999960758,0.0008065599999099504,1400,8,0.04064782969259428,0.8011502250998869,0.9844884314930896,4.243416548505483,1.742349225078069,2.5509890362411984,255.0,31.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,20,26.83868680769786,0.12855981869959193,27.05286490000035,0.013425040000220179,0.0006442999994760612,1300,9,0.07973536885308578,0.9493650636576468,0.9075639031457952,0.22678925529546823,0.5199484603371547,1.8991531711858662,255.0,40.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,21,26.706584566390053,0.12722846280917566,29.559705519999625,0.013844919999974082,0.0007593999998789513,1350,9,0.02714847367986474,0.9077025807960128,0.8574936397290889,9.281606616695173,1.0985428144120657,2.293799624462061,255.0,20.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,22,26.760317634406398,0.1273384420944954,17.072518380000112,0.007635620000291965,0.0006997200005571357,1300,8,0.03014350624058386,0.892403867952641,0.8557667594530913,2.9019458449555438,1.0201359851782206,1.322469761721421,255.0,22.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,23,26.704650027674642,0.1272340905582731,49.65838245999985,0.01588338000001386,0.0006838599998445716,1400,10,0.024372674166886654,0.9997527169793203,0.8732114969277021,9.892880005985504,1.2867389722473772,2.7453357618736662,255.0,32.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,24,26.760287948208248,0.12745642359732967,17.676836379999806,0.007864539999718544,0.000748399999429239,1350,8,0.03137032833708849,0.9508957815345913,0.8274581460833618,0.7327102327965215,0.9532789973575382,2.333993167459401,255.0,48.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,25,26.736080580966537,0.12748552714429273,24.493022620000193,0.013216580000153045,0.0006391999995685183,1250,9,0.03562692717261857,0.8877239043996623,0.9294957270818975,3.3611164574552963,1.420245290442648,3.367969702114342,255.0,43.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,26,26.72640288283791,0.12729209823571513,30.558370400000058,0.013324680000005173,0.0006889199994475348,1400,9,0.02704661459345283,0.9352887367929644,0.8906304777366897,5.5974522730416245,1.7913815246170588,2.2016783021322595,255.0,24.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,27,26.802668829511788,0.12767941617992778,44.534261100000734,0.014792879999731667,0.000749240000732243,1300,10,0.02027756433699258,0.9226614912991982,0.843038826142324,2.073228275768919,1.1255660375575731,2.8939149312413233,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,28,26.732914705639775,0.12756973868178378,26.246559519999938,0.013913780000075348,0.0007010800003627082,1350,9,0.04179809015599813,0.966167010915849,0.9579420139981885,0.08427441235293687,0.7532369999464767,1.4114422935968882,255.0,30.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,29,26.841999444304815,0.12772600527230682,15.766648020000503,0.00771734000009019,0.0006746200000634417,1200,8,0.027051445990313068,0.8752697986088509,0.8727739279284622,0.4570217347568773,1.5451244041529815,0.5413937558763853,255.0,35.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,30,26.701930326255678,0.12731866548447224,50.94462360000034,0.01508934000012232,0.0008074999997916166,1400,10,0.024969990717127747,0.8400204892580917,0.9023392943999274,5.752146915009,0.24621868350413556,1.9878013732505124,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,31,26.699968559963498,0.12722353727399388,50.78399943999939,0.016016560000571188,0.0007589999997435371,1400,10,0.023459680319923636,0.8100359999929386,0.9035868232801259,4.951018129333017,0.2792177090051668,1.9481724657145105,255.0,43.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,32,26.69441373475915,0.1273398608790434,50.4611336199996,0.015447680000215768,0.0007813199998054187,1350,10,0.031725050698103135,0.7819249195362901,0.9270396832529635,9.73574560538372,0.4845888873769625,2.495510771257088,255.0,43.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,33,26.741176952842032,0.12759806889053377,50.14333740000002,0.014746820000436856,0.0007346800000959774,1350,10,0.0352089596788072,0.7464593659295704,0.9268470144965227,2.1551731765752096,0.5235752440844668,2.448353115687549,255.0,48.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,34,26.705848747554274,0.12719330618244656,24.174623180000346,0.013286599999992177,0.0006657399993855506,1300,9,0.030659246910177324,0.7766841291380541,0.9660404129327314,9.28593974889499,0.8747065634136386,3.572988320968841,255.0,45.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,35,26.7505689640008,0.12740516145467543,15.704181280000194,0.007684059999519377,0.0006559800003742566,1250,8,0.0380885188430901,0.8483102195036054,0.8091487030698815,0.013327732255904813,0.5402786780757046,2.7851212151849634,255.0,47.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,36,26.853736554723206,0.12786938365762268,7.278547139999864,0.007065619999775663,0.0007024400001682807,950,7,0.042969206054957944,0.7808226726548587,0.9372758215872904,1.2423769115709995,0.008538383263414273,3.0983840994649205,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,37,26.908351570237663,0.12818428361716586,6.7196581399999555,0.006658020000395481,0.0007868999993661419,1100,6,0.04664796183456395,0.9750788228953275,0.8861058915007999,0.04757848066708895,1.3512878816243215,1.7635673356173824,255.0,44.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,38,26.855128733157994,0.12853862766342677,43.12937122000003,0.015075239999714541,0.0007842800005164463,1250,10,0.05312584153596889,0.8244007275080614,0.8445943972891897,0.0069655067372203375,1.0672084885430626,2.4905002210567657,255.0,40.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,39,26.75427647781749,0.12742693837394797,23.773818739999477,0.012774660000650329,0.0006984199997532414,1150,9,0.03301162244782351,0.871193809382145,0.8130808368268924,3.176381745243229,1.2068723780113269,3.8281610534832544,255.0,28.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,40,27.220505769948147,0.13087060376885187,33.483460360000024,0.013799859999562614,0.0007269600006111432,1050,10,0.09958979514015807,0.735271261843211,0.7795286501003975,7.120941135856425,0.850238403778204,2.623613404907781,255.0,47.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,41,26.696320687584194,0.1273130960594558,51.36342884000042,0.015364180000324268,0.0007281600010173861,1400,10,0.02485607403838371,0.8101744268012512,0.9019104564507726,5.433943693332918,0.2265815819129204,2.085174093297055,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,42,26.70707008056708,0.12746114775370287,50.3670411600011,0.01534481999988202,0.0007060600008117035,1350,10,0.02894719887972329,0.772689933827583,0.9165034213988416,5.97647045464,0.3901606768703519,2.3387576173851574,255.0,33.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,43,26.678446760217298,0.127185509073378,50.68685048000043,0.015728400000080002,0.0007050199994409923,1400,10,0.025347226438749645,0.7914420270077684,0.8780092655440341,9.686385972818426,0.12109306207231453,1.7070606903680519,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,44,26.726240258982507,0.1274459209574828,50.167555900000295,0.015988539999671047,0.0007568599990918301,1400,10,0.02104670429200508,0.795520201510592,0.8682294598952778,3.5065338151492775,0.09517726994135342,1.6325282030495765,255.0,35.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,45,26.72939910551936,0.12739800583749078,51.324157279999056,0.016030739999405342,0.000746479999361327,1400,10,0.02273801641371555,0.7175966771682727,0.8960877347202185,1.776755262257317,0.21712526365801732,1.1999322438032256,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,46,26.689807538429363,0.12726435171366787,53.54646821999995,0.015914220000558997,0.0007474600002751686,1400,10,0.024687250870796196,0.8203325546842964,0.9388485993720304,5.830433748959219,0.16399075260788565,2.139867590481885,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,47,26.742712476825375,0.1276402499836938,49.811770019998946,0.015076099998987047,0.00082106000118074,1300,10,0.03262121525719431,0.8310095739347626,0.9383647058919978,0.8169238441158735,0.34665661062227304,1.764964817769365,255.0,41.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,48,26.75083060084513,0.12761475097892952,52.02641523999991,0.016144899999926566,0.0008266999997431412,1350,10,0.025672391071803462,0.7611913575323035,0.9540857501454887,3.025343520233287,0.6232729169957192,2.8399802890376744,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,49,27.087641027388816,0.12891214603284895,6.075978380000015,0.0068937800002458974,0.0008176999988791067,1000,6,0.0290194350680303,0.854520573254687,0.8835558452411924,7.130049652016104,0.15226856795775434,3.013590310800049,255.0,46.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,50,26.935782915590767,0.12821055758208194,10.832165800000803,0.0073098199995001775,0.0007136200008972082,1400,7,0.022073757778425965,0.7871714410879099,0.915914558150165,4.470026346888299,0.00967838252011105,3.3502103341421208,255.0,42.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,51,26.69271301457041,0.12721011290232576,51.458531019998915,0.015579400000569876,0.0007578400000056718,1400,10,0.024166076747071934,0.8221616440213481,0.8945314010905252,6.161127226958406,0.40261441766264344,2.0683179650405092,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,52,26.717152655487133,0.12763981287099618,52.62668791999895,0.0173514600006456,0.0011204600006749388,1350,10,0.03474290258338646,0.8222645227570476,0.8799060301313602,9.669772873537543,0.4008923687429903,2.118404792153247,255.0,34.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,53,26.741886043214066,0.12747243121415147,55.21011336000011,0.014452860000892543,0.0007816800003638491,1400,10,0.02352603596681502,0.7630204982074663,0.9737081657443887,2.7982435404801156,0.4576431361766503,2.4765834283667987,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,54,26.687685722670913,0.12714083242575808,30.30929471999989,0.013765460001013707,0.000771879999228986,1400,9,0.028614260470520944,0.7955351282678144,0.864984566858056,6.7961144033443865,0.6459854650394411,1.8919305405458249,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,55,26.96274042959463,0.1294011444183435,48.318119239999945,0.014452960000926395,0.0007111400002031587,1350,10,0.0771323511963449,0.7937304400538508,0.8647675532727486,4.50064552183124,0.14505132639465668,1.5706709661263076,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,56,26.707580092161255,0.12725841039941066,26.260245179999764,0.013368439999612746,0.000769140000193147,1350,9,0.028781133228781466,0.8153346851166356,0.9318138135246531,1.5747177835470734,0.31997331246272714,1.8572852416034544,255.0,40.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,57,26.779867806821706,0.12746886441877717,27.678267339999728,0.012598120000620838,0.0007358000002568588,1400,9,0.020129810153747908,0.836244060746772,0.9203965681563795,0.0011388592526884959,0.6106021829549111,1.4754056767336134,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,58,26.7353905485132,0.12749639068474355,53.5706829200004,0.014912279999407474,0.00076067999980296,1400,10,0.025512893385602805,0.7447150635891313,0.9489475937933542,7.065440911549273,0.644589798242632,1.2268845724443174,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,59,26.753156402571477,0.12738420719374274,27.568762439997954,0.013184440000622999,0.0008863600000040605,1350,9,0.02145023789151466,0.8653879447701592,0.9096739547178797,1.028593109749207,0.1389858073092426,2.1450365239885825,255.0,33.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,60,26.765348164776213,0.12774764618838808,47.212532399999326,0.013896780000504805,0.0007330400003411341,1300,10,0.03214570798955739,0.6670763602703389,0.8937784226967846,4.171610264440845,0.40940332427498366,1.9687056188839824,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,61,26.734657126787702,0.12736790221235145,18.44414289999986,0.007631279999623075,0.0007091600004059728,1400,8,0.029897463587113617,0.9862982171936193,0.8375032301505122,6.988434907513278,1.4956008818746636,2.647360715098642,255.0,49.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,62,26.78296921128853,0.12747177794040024,17.738136920000397,0.007297280000057071,0.0006772200002160389,1400,8,0.02621442744652195,0.8014911781384407,0.8708589412051282,2.305053172778355,0.454274113384456,2.276815017273705,255.0,42.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,63,26.720099855021534,0.1271561859136207,17.190446160000285,0.008028799999738111,0.0008922599998186342,1350,8,0.027751438116731454,0.8208388016668074,0.8805757312356274,9.202198999156105,0.3149953306533891,1.6665938449577986,255.0,49.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,64,26.74857859634979,0.12742671330203098,30.13281522000034,0.013827199999650475,0.0006889200005389285,1400,9,0.02411982970943173,0.7879538433514202,0.861426553633689,6.006615620787346,1.61526189870102,2.40697102269659,255.0,45.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,65,26.701774111629607,0.12736675408477913,28.12716459999865,0.013140899999416433,0.0006910800002515316,1350,9,0.036771900016385764,0.7673815868693707,0.8982245532947036,3.9783941789274984,0.19518130518056015,2.7230538597804843,255.0,42.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,66,26.756355822631065,0.12772560938849548,51.904435180001016,0.014885059999505757,0.0007068599996273405,1400,10,0.030878150489089148,0.9923103085857227,0.8883827012572102,2.4595990663097433,1.8790748641189765,1.8055977478265284,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,67,26.69190130520679,0.12721212782710423,16.42777724000043,0.0070614399992336985,0.0007010800007265061,1400,8,0.03972229038223089,0.8502104784039561,0.9437140400881018,9.931730679294985,0.7250712902718625,2.248130377806087,255.0,48.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,68,26.78494870764601,0.12809497278760335,50.471376800000144,0.013950759999715956,0.000876780000544386,1300,10,0.04964074716140647,0.8489406721265611,0.9483415814961194,7.413444378900705,0.6910165710217828,2.046257817275315,255.0,46.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,69,26.701148781571153,0.12721763998107477,15.390537680000852,0.007816760000423528,0.0007062200005748309,1400,8,0.03956676296476211,0.7837506316426779,0.971780685630169,5.556019334681973,0.48423878447607166,2.2321751317485647,255.0,44.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,70,26.748522593426923,0.12754014583211778,52.660376339999495,0.014689240000006976,0.0007320199998503085,1350,10,0.02757277402118484,0.7507344000011852,0.9620998986955653,3.6943447867478745,0.8113463595068316,1.5169852217697022,255.0,48.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,71,26.758048779227227,0.12736404618482106,11.086220999999933,0.007742120000330033,0.0007420199995976873,1400,7,0.034554418185491306,0.9577230702179657,0.9386833093049889,9.446831671336858,0.5682807956725154,2.5803396251710025,255.0,49.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,72,26.718827727838107,0.12723904886461262,18.517157779999252,0.008032620000449242,0.0007270399990375153,1400,8,0.03694571193255138,0.9360512839340955,0.8523516608180595,0.15254480830169007,0.9541559115782977,2.9701174336656635,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,73,26.77433777220181,0.12745904001215544,14.018964580000466,0.007658640000590822,0.0008403000014368444,1200,8,0.03157319264970279,0.8051824536725626,0.9252742349740963,7.282653080408921,0.7119860041237632,3.159809856624655,255.0,47.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,74,26.72284167813474,0.1272914249959645,16.875643800000397,0.007247939999069785,0.000696579999930691,1400,8,0.03374928818538395,0.8796685153837429,0.9065270985721197,5.082162163689098,1.340461930607386,2.192246695528962,255.0,50.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,75,26.736150258838073,0.12723041131165497,17.320339899999816,0.007676759999594651,0.0007061199998133816,1350,8,0.028574543780849747,0.9105268669281903,0.8764521657963283,9.474748216649207,0.0589182669478188,2.370183998747341,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,76,26.721389039609384,0.1275409318764932,28.399135559999557,0.01362951999908546,0.000688879999506753,1400,9,0.044617109204406986,0.9783114442385288,0.9141639065980846,0.5817942594710356,0.77103091489658,1.9095813364397753,255.0,48.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,77,26.812119617303637,0.12816003453101885,49.6361846000007,0.014264720000210219,0.0008570199999667239,1350,10,0.041615524785356926,0.8143304648520852,0.8905426243427744,6.790788366636337,1.2244525216459972,2.548537341752613,255.0,44.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,78,26.879612916646217,0.12787593154357482,10.615076119999866,0.0072159799987275616,0.0007134599996788893,1400,7,0.024190590532123333,0.7317165984316717,0.9324634649949436,4.763099998505934,0.2874987709116997,2.035631073910058,255.0,46.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,79,26.780330407286833,0.12748921691721807,13.181361239999386,0.008635819999472005,0.0007035799993900582,1300,8,0.026238676135725156,0.8309987157884404,0.9922297270932285,3.39109271397496,0.5685732412404851,2.827740335532148,255.0,34.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,80,26.79602109069837,0.12786437282305635,49.02173127999995,0.015011079999385401,0.0007650600004126318,1350,10,0.02999734147244843,0.79482044661171,0.8663237650036972,1.946160076198394,1.417549977690698,1.6765494191693822,255.0,40.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,81,26.71012194909294,0.12730544563601084,53.0182229799997,0.0150543399999151,0.0008085799992841203,1400,10,0.02510916467360638,0.8091413207038509,0.9033067990372554,5.23340760671151,0.23675282680500195,4.467704888724043,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,82,26.69688023344448,0.12716165672884885,52.6655797600004,0.014587860001483932,0.000705720000405563,1400,10,0.023011591925854977,0.7750331261000049,0.8973618573803287,8.282790956072967,0.17914954516815165,2.106256562035073,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,83,26.68948994926083,0.1271905882209872,53.81577433999919,0.014531960000749678,0.0007759400010399986,1400,10,0.022259602534568827,0.8007296282046874,0.9215401664102201,5.519519061985427,0.07702474093570877,1.8428017848671157,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,84,26.714431931328686,0.12741187095933726,55.10563681999993,0.014724459999706596,0.0007398000008834061,1400,10,0.022077445087681193,0.8313952482118531,0.9451835620252843,2.830640943473045,0.022454116559367132,1.8989324473393663,255.0,41.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,85,26.702122562148823,0.12729904403215467,51.56154582000018,0.014239019999513403,0.0007477400002244394,1350,10,0.020908780916580917,0.8428434295450047,0.9101515775389465,5.954023942545119,0.08160715283587963,1.3575891570873373,255.0,39.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,86,26.703119778330283,0.1273193558022839,54.87684441999882,0.014698299999872688,0.000730360001034569,1400,10,0.028209809944147454,0.7984731199629107,0.9420196109979597,9.921136938244421,0.35738496256755414,1.7602079454885002,255.0,35.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,87,26.703907359712286,0.12725078410852803,27.145482239999545,0.01329270000132965,0.0008223400000133552,1350,9,0.026441997007799378,0.998690035622026,0.9209936000044908,3.9971669120594457,0.6532131416341449,2.6889415867241193,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,88,26.741989318775683,0.1273763415021047,30.491036200000234,0.013537340000038967,0.0007871000001614447,1400,9,0.022636921878904228,0.859196705772635,0.8760668679433151,0.03343752060505777,0.26161853125660145,2.2497564816631113,255.0,49.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,89,26.724782789836347,0.12732248476363014,54.311825160000446,0.014854320000449662,0.0007533000003604684,1400,10,0.023891121188493816,0.755010322239875,0.9555242016774553,7.799101455625144,0.4748450301707503,2.427820878330501,255.0,38.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,90,26.769967295624543,0.12775711036717383,52.36897181999957,0.014497420000407147,0.0007033799985947554,1350,10,0.03582325510799321,0.8185799931371649,0.9295561633903402,6.131699618888418,1.1400853378045208,2.005559223816192,255.0,31.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,91,26.699286229422217,0.12734197440173994,53.00724036000029,0.014729919999808772,0.0006985400003031827,1400,10,0.0257313364665562,0.807376773473892,0.8989939364598751,5.042416063647706,0.1087809198946873,2.141956846019645,255.0,36.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,92,26.709138298597015,0.12736870273011927,52.61704406000062,0.014470979999896372,0.0007436599989887327,1400,10,0.02479486551209053,0.7910556120668719,0.8880667613259026,7.9436389633600095,0.20198641832818345,1.8515273053311532,255.0,40.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,93,26.761432162578057,0.12775311093504277,53.80017156000031,0.014714560000720666,0.0007045999998808838,1400,10,0.02981935025785,0.7690091333547706,0.9172469171180464,2.6425214713935943,0.43756756665594804,2.31745679892752,255.0,37.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,94,26.75261080822218,0.12776535686745513,52.17060824000073,0.014511059999495046,0.0007873800001107156,1400,10,0.03352734175719048,0.7796869213329624,0.8839183283578245,3.461953882657208,0.07171411488275604,2.062245125584442,255.0,35.0,,,,,,,,,
catboost_tuning_focused,CatBoostRegressor,95,26.723550042126135,0.12758855903733754,38.71712699999989,0.012672139998903731,0.0007196200000180397,1000,10,0.03909526770424333,0.8248585262800038,0.9339085592783939,5.750675699842997,0.3028372551243458,2.531594691759247,255.0,39.0,,,,,,,,,
